""	"Samp100"	"Samp101"	"Samp102"	"Samp103"	"Samp104"	"Samp105"	"Samp106"	"Samp107"	"Samp108"	"Samp109"	"Samp110"	"Samp111"	"Samp112"	"Samp113"	"Samp114"	"Samp115"	"Samp116"	"Samp117"	"Samp118"	"Samp119"	"Samp120"	"Samp121"	"Samp122"	"Samp123"	"Samp124"	"Samp125"	"Samp126"	"Samp127"	"Samp128"	"Samp129"	"Samp130"	"Samp131"	"Samp132"	"Samp133"	"Samp134"	"Samp135"	"Samp136"	"Samp137"	"Samp138"	"Samp139"	"Samp140"	"Samp141"	"Samp142"	"Samp143"	"Samp144"	"Samp145"	"Samp146"	"Samp168"	"Samp41"	"Samp42"	"Samp43"	"Samp44"	"Samp45"	"Samp46"	"Samp47"	"Samp48"	"Samp49"	"Samp50"	"Samp51"	"Samp52"	"Samp53"	"Samp54"	"Samp55"	"Samp56"	"Samp57"	"Samp58"	"Samp59"	"Samp60"	"Samp61"	"Samp62"	"Samp63"	"Samp64"	"Samp65"	"Samp66"	"Samp67"	"Samp68"	"Samp69"	"Samp70"	"Samp71"	"Samp72"	"Samp73"	"Samp74"	"Samp75"	"Samp76"	"Samp77"	"Samp78"	"Samp79"	"Samp80"	"Samp81"	"Samp82"	"Samp83"	"Samp84"	"Samp85"	"Samp86"	"Samp87"	"Samp99"
"ASV1988"	0.00811290458886166	0.00775782106417067	0.00799797945782118	0.00640647391047796	0.00912778904665314	0.000675333445888908	0.000340078217990138	0.000592366929000592	0.00272108843537415	0.00170140365801786	0.000252482747012287	0	0	0	0	0	0	0	0	0	0	0.000253314194038673	0	0	0	0	0	0.00092436974789916	8.40548037320333e-05	0	8.41184387617766e-05	0	0	0	0	0.000252440255806126	0	0	0	0	0	0.000420380023541281	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000252100840336134	0	0	0	0	0
"ASV1997"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00570805002937967	0.00679986568166555	0.00865182696346073	0.0123394610929237	0.00933950357593605	0.0073875083948959	0.0110195154777927	0.00747647849462366	0.0100109363169849	0.0115048706751764	0.00933793219483469	0.00932146456163923	0.00109289617486339	0	0.000588334173810725	0.00075642965204236	0	0.00125976316452507	0	0	0	0	0	0	0	0
"ASV2012"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0402588670364767	0	0	0	0	0	0	0	0	0	0
"ASV2023"	0	0	0	0	0	0	0.00331576262540384	8.46238470000846e-05	0.00238095238095238	0.0101233517652063	0.000589126409695337	0	0	0	0.000673174015483002	0.000336870473303015	0	0.000504413619167718	0	0	0.00286339902307563	0	0.000504710632570659	0.000672043010752688	0.000671986560268795	0.000925692165278128	0.00184967210358164	0.00117647058823529	0.000672438429856266	8.4005376344086e-05	0	0	0	0	0.00126188272903172	0.00159878828677213	0.000336304018833025	0	0	0	0.00134498991257566	0.00193374810828989	0.000845165652467884	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000924758301807482	0	0.00126071608673727	0.00126071608673727	0.00327400940228341	0.00142773158646175	0	0	0	0	0	0	0	0
"ASV2031"	0	0	0	0	0	0	0	0	0	0	0	0	0.000336021505376344	0.00210013440860215	0.00185122854257826	0.000421088091628769	0.00176752798585978	0	0.00235412813183118	0.00420415370385941	0.00320026949637864	0.000506628388077345	0.000757065948855989	0.000252016129032258	0.00125997480050399	0.00286123032904149	0.000924836051790819	0.00243697478991597	0.00159704127090863	0.00243615591397849	0.00185060565275908	0.00378532974427995	0.00134465081099252	0.00109188644380984	0.00496340540085808	0.00631100639515315	0.0026904321506642	0.00387042490534287	0.00151247794303	0.00159650449542055	0.00504371217215871	0.00327896418362199	0.00549357674104124	0.000924136772242292	0.000588136447655856	0.000671817265703729	0.00109307996300345	0.000587938854359147	0.000755477209770839	0	0.000588087036881458	8.40406756870325e-05	0.00210066380976389	0.00252185608607935	0.00344798587166765	0.00184936112979153	0.00142833137287851	0.00226833571368563	0.00251973794725349	0.00193163685227177	0.00201646782053436	0.00176589303733602	0.0019327731092437	0.00159650449542055	0	0	0	0	0.000672155940178121	0	0	0	0	0	0	0	0	0	0.00084125515268781	0	0	0	0.00437158469945355	0.00470588235294118	0.00277357539082199	0.00487476886871743	0.00268636668905306	0.00453514739229025	0.000839771582129661	0.000755477209770839	0	0.00151146191955664	0	0.000587642713230356	0	0
"ASV2048"	0	0	0	0	0	0.11902751983792	0.158391430028907	0.0285182364390285	0.0840986394557823	0.0012760527435134	0.053526342366605	0.000420592193808883	0.148941532258065	8.4005376344086e-05	0.00378660383709189	0.0173488293751053	0.0554667115562663	0.00353089533417402	0.08727089288717	0.00117716303708064	0.00640053899275729	0.0146077851895635	0.0292732166890983	0.000588037634408602	0.00327593448131037	0.00100984599848523	0.000840760047082563	0.00168067226890756	0.0027738085231571	0	8.41184387617766e-05	0.000420592193808883	0.000252122027061098	0	0.0108521914696728	8.41467519353753e-05	0.000420380023541281	0.000588977702986958	8.40265523905554e-05	8.40265523905554e-05	0.00924680564895763	0.000420380023541281	0.0014367816091954	0	0	0	0.000588581518540318	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ASV2055"	0.0293247697118229	0.0282485875706215	0.0321602963461862	0.0359099721824159	0.0309330628803245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00365584084339398
"ASV2064"	0.019606186089749	0.0176237456783877	0.0203738003030813	0.0208210402090534	0.0197768762677485	0	0	0	0.000935374149659864	0.0125903870693322	0.00193570106042754	0.00126177658142665	0	0.00218413978494624	0.00992931672837429	0.00294761664140138	0.00437673596498611	0.00252206809583859	0.000168152009416513	0.00210207685192971	0.00968502610746168	0.00371527484590053	0.00630888290713324	0.0143649193548387	0.00722385552288954	0.044264916266936	0.143769968051118	0.0304201680672269	0.0586702530049592	0.0162970430107527	0.000841184387617766	0.0443304172274563	0.00117656945961846	0.014950445153704	0.00378564818709515	0.0106024907438573	0.0299310576761392	0.0132940681531342	0.00142845139063944	0.0159650449542055	0.00933086751849361	0.0209349251723558	0.0126774847870183	0.002016298412165	0.000840194925222652	0.00151158884783339	0.00437231985201379	0.000587938854359147	0.00193066398052548	0.000672268907563025	0.000672099470721667	0	0.00176455760020166	0.0011768661735037	0	0.00126092804303968	0.00268862376071249	0.000840124338402084	0.00117587770871829	0.000335936843873352	0.00117627289531171	0.00210225361587622	0.000672268907563025	0.002268716914545	0.00184936112979153	0.00142761168962042	0.000671648056418437	0.00218358948517679	0.000840194925222652	0.00109170305676856	8.39419121967598e-05	0	0	0	0	0	0.000757065948855989	0	0	0	0	0	0.00117696511139134	0.000420168067226891	0.0149604975626156	0.0154647839973105	0.0010073875083949	0.00604686318972033	0.00839771582129661	0.023419793502896	0	0	8.39630562552477e-05	0.00041974479516454	0	0.0164937935725217
"ASV2066"	0	0	0	0	0	8.44166807361135e-05	0.000680156435980275	0	0.000255102040816327	0	8.41609156707625e-05	0.0580417227456258	0	0.00226814516129032	0	0.00715849755768907	0.0101843279185254	0.0656578394283312	8.40760047082563e-05	0.00622214748171193	0.000505305709954523	0.00987925356750823	0.0144683714670256	0.000756048387096774	0.000167996640067199	0.00395523016073382	0	0.00210084033613445	0.0012608220559805	0	8.41184387617766e-05	0.000336473755047106	0	0.00109188644380984	0.000420627576343905	0	0	0.00109381573411864	0	0.00134442483824889	0.000588433086751849	0.000336304018833025	0.00109871534820825	0	0	8.39771582129661e-05	0	0	0	0	0	0	0	0	0.000588680514674964	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.39419121967598e-05	0	0.000167897918065816	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ASV2076"	0.00735231978365588	0.00758917278016696	0.00707189762586294	0.0085981623535362	0.00853617308992563	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00986226832171399
"ASV2117"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.4005376344086e-05	0	0	8.40406756870325e-05	0	8.4125515268781e-05	8.41467519353753e-05	0	0	0	0	0	0	8.45165652467884e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00016803898504453	0	8.39419121967598e-05	0	0	0	0	0	0.00025235531628533	0.000924059139784946	0	0	0	0	0.0014291719209752	0	0	0.00151285930408472	0	0.00193163685227177	0	0	0	0	0	0	0	0
"ASV2140"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000588433086751849	0.00117568021498153	0.000755604063470741	0	0.00100823391026718	0.000923748740342627	0	0.00083948959032908	0	0	0	0	0.000336473755047106	0.00084005376344086	0	0.000755794423916695	0	0.000839771582129661	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ASV2151"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.41184387617766e-05	0	0	0.000252376545806343	0	0.00067260803766605	0.000336558687421119	0.000336106209562222	0.000588185866733888	0.000504371217215871	0.000420380023541281	0.000338066260987153	0	0	0	0	0.000419956324542248	0	0	0	0	0	0	0	0	0	0	0	0	0	8.40901446350488e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ASV2164"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00260351054001848	0	0	0	0	0	0	0	0
"ASV2220"	0	8.43241420018551e-05	0	0.000252887128045183	0.000253549695740365	0.0128313354718892	0.0102023465397041	0.0133705678260134	0.0211734693877551	0.0160782645682688	0.0074061605790271	0.00151413189771198	0	0	0.0179232581622349	0.0110325080006737	0.00202003198383974	0.00327868852459016	0.000252228014124769	0	0.0123799898938858	0.0182386219707844	0.00361709286675639	0.00142809139784946	0.0206635867282654	0.00917276781957418	0.0108458046073651	0.00134453781512605	0.00622005547617046	0.00705645161290323	0.00210296096904441	0.0064771197846568	0.00134465081099252	0.00503947589450697	0.000336502061075124	0.00437563110063952	0.00193374810828989	0.00185107278081615	0.00218469036215444	0.0062179648769011	0.000420309347679892	0.0040356482259963	0.00160581473968898	0.000672099470721667	0.00235254579062342	0.00100772589855559	0.00117716303708064	0.00310767680161263	0.00109124485855788	0	0	0	0.00176455760020166	0.00126092804303968	0.00285930535699268	0.000756556825823806	0.00134431188035624	0.00252037301520625	0.00218377288761969	0.0017636684303351	0	0	0.000504201680672269	0.000756238971514999	0.000168123739071957	0.000923748740342627	0.000839560070523046	0	0.000924214417744917	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00159690704320054	0	0	0.00159556600604636	0.000335767648787039	0.0110924369747899	0	0.00428211586901763	0.00083948959032908	0.00915658602150538	0
"ASV2229"	0.00329586748922505	0.005818365798128	0.00623000505135545	0.00615358678243277	0.00321162947937796	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00110525420846795
"ASV2233"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000671591672263264	0	0	0.00109381573411864	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ASV2256"	0	0	0	0	0	0.0249873374978896	0.041999659921782	0.000253871541000254	0.00875850340136054	0.0306252658443216	0.00967850530213769	0	8.4005376344086e-05	0.00184811827956989	0.00168293503870751	0.0010948290382348	0.00109418399124653	0.000168137873055906	8.40760047082563e-05	0.00210207685192971	0.00143169951153781	0.00118213290551381	0.000672947510094213	0.0110047043010753	0.00428391432171357	0.0287806109568291	0.0126954767109467	0.00680672268907563	0.00933008321425569	0.0150369623655914	0.00437415881561238	0.00723418573351279	0.00747962013614589	0.0130186460608097	0.0256582821569782	0.00176708179064288	0.00773499243315958	0.00286074884307951	0.00504159314343332	0.0139484076968322	0.0190820443846671	0.00336304018833025	0.004394861392833	0.000252037301520625	0.00478911107376911	0.00596237823312059	0.00412007062978222	0.00957500419956325	0.00512045664400235	0.00184873949579832	0.000756111904561875	0.00352970837885537	0.00604991177211999	0.00302622730329523	0.00496173576654613	0.00226967047747142	0.00848596874474878	0.00445265899353104	0.00520745842432387	0.00680272108843537	0.0074777348344816	0.00369996636394215	0.00428571428571429	0.00445340727669944	0.00268997982515131	0.00369499496137051	0.00503736042313828	0.00277147896195515	0.00327676020836834	0.00361101780315754	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00126071608673727	0	0	0	0.00142701250734492	0	0	0.0130142737195634	0.0218267293485561	0.00638440860215054	0
"ASV2271"	0.00278881095242119	0.00210810355004638	0.000841892574507493	0.000842957093483942	0.00160581473968898	0.0430525071754179	0.059173609930284	0.0437505288990438	0.0217687074829932	0.0790301999149298	0.0493182965830668	0.173704576043069	0.0147849462365591	0.134240591397849	0.208599798047795	0.0802593902644433	0.070701119434391	0.108953341740227	0.00697830839078527	0.1489111241907	0.18544719555331	0.087224520813983	0.0472745625841184	0.0150369623655914	0.0141117177656447	0.0553732222502735	0.0407768622835043	0.0484873949579832	0.0263091535681264	0.0714045698924731	0.00900067294751009	0.0232166890982503	0.0323556601395075	0.0521585755081471	0.0124505762597796	0.0198586334567486	0.0385068101563814	0.0074884307951199	0.0119317704394589	0.0338627006133938	0.0131136516476126	0.0216916092147301	0.00912778904665314	0.00436864655969083	0.00462107208872458	0.00344306348673161	0.0014294122593122	0.0191500083991265	0.00528834046839587	0.00445378151260504	0.0115937158699488	0.00974871837969577	0.00764641626754054	0.007817753866846	0.0115213186443529	0.00924680564895763	0.0107544950428499	0.00646895740569604	0.00470351083487317	0.00562694213487864	0.00663753990925895	0.00882946518668012	0.00504201680672269	0.00789849592471221	0.00874243443174176	0.017299294591871	0.0138527411636303	0.0109179474258839	0.0147874306839187	0.0132683909976486	0	0	0	0	0	0	0.000336473755047106	0.000588037634408602	0.00227138891225709	0	0	0	0.00159730979403111	0.000840336134453782	0.0173138342578585	0.0238695579088922	0.00293821356615178	0.00503905265810028	0.0182230433322136	0.0672374716696046	0.0314285714285714	0.0105802334368965	0.0106633081444165	0.0434016118200134	0.0154569892473118	0
"ASV2275"	0	0	0	0	0	0.0254094209015702	0.0279714334296888	0.000423119235000423	0.0535714285714286	0.03428328370906	0.0196936542669584	0.000504710632570659	0	0.0884576612903226	0.0150622685964322	0.0153276065352872	0.0164127598686979	0.00100882723833544	0.00142929208004036	0.101236021188935	0.0159171298635675	0.011061386473022	0.0102624495289367	0.013692876344086	0.00503989920201596	0.0439283009341076	0.0264839414831007	0.0125210084033613	0.0109271244851643	0.0395665322580645	0.000757065948855989	0.0130383580080754	0.0237835112194302	0.0241894842936335	0.000168251030537562	0.0074890609222484	0.0322851858079704	0.00328144720235591	0.0194941601546089	0.0296613729938661	0.00302622730329523	0.0213553051958971	0.00718390804597701	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ASV2278"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00605042016806723	0	0	0	0	0	0	0	0	0	0	0	0
"ASV2310"	0	0	0	0	0	0.000337666722944454	0.00229552797143343	0	0	0.00280731603572948	0.00109409190371991	8.41184387617766e-05	0	0	0	0	0.00042083999663328	0.000420344682639765	0	0	0.000336870473303015	0	8.41184387617766e-05	0	0	0	0	0	0.0002521644111961	0	8.41184387617766e-05	0.000168236877523553	0	0	0.000588878606881467	0.000589027263547627	0.00117706406591559	0.000336558687421119	0	0	0.000588433086751849	0.000504456028249538	0.00135226504394861	0.000336049735360833	0	0	0	0	0	0	0	0	0.000588185866733888	0	0	0	0.000252058477566796	0.000336049735360833	0	0	0.000672155940178121	0.000168180289270098	0.000840336134453782	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ASV2319"	0.000338037691202569	0	0	0.000421478546741971	0.000253549695740365	0.109235184872531	0.297908518959361	0.00634678852500635	0.0420068027210884	0.031901318587835	0.0844975593334455	0.135178331090175	0.0593077956989247	0.00243615591397849	0.00622685964321777	0.118241536129358	0.0485649356114805	0.309541824295923	0.120817218765764	0.0105944673337257	0.0101061141990904	0.104618762137972	0.0883243606998654	0.068380376344086	0.186812263754725	0.36219809812337	0.0554901631074491	0.360672268907563	0.249390602672943	0.219338037634409	0.27843203230148	0.164030955585464	0.197495587864526	0.066521081807492	0.0627576343905106	0.387159205654662	0.319404741886666	0.23172065628944	0.108562305688598	0.075791950256281	0.0790181573638198	0.254413990247183	0.220672751859364	0.0687221708812904	0.0963703579230381	0.150319113201209	0.19137307659968	0.164454896690744	0.104339796860572	0.118403361344538	0.147021759220365	0.145894612992688	0.14981934291236	0.165097511768662	0.164325960810697	0.157700067249496	0.154595866240968	0.135428043350416	0.160759281034772	0.160325858738557	0.125021004873131	0.136141944164144	0.10344537815126	0.111839341231829	0.0555648957632818	0.0733120591199194	0.0822768869112585	0.0457713949777442	0.0758696017476054	0.0728081961706416	0.0488541928985142	0.0220785762256548	0.0349433011339773	0.0280365986737178	0.0739587715607909	0.0533075889858966	0.0889131897711978	0.0461189516129032	0.0508959367376125	0.0480349344978166	0.0503911836459998	0.0353543836076587	0.444220260613703	0.0136134453781513	0.387964363758615	0.324424272987057	0.434351914036266	0.39514571260603	0.353207927443735	0.220935112901872	0.110504201680672	0.116634478125787	0.160705289672544	0.378945601074547	0.181367607526882	0
"ASV2329"	0	0	0	0	0	0.000337666722944454	0.00170039108995069	8.46238470000846e-05	0.131462585034014	0.000170140365801786	0.0270998148459855	0	0	0	0	0	8.4167999326656e-05	0.000168137873055906	0	0	0	8.44380646795575e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.40265523905554e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ASV2350"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000421088091628769	0	0	0	0	0	0.000759942582116018	0.000168236877523553	0	0	0	0	8.40336134453782e-05	0.000336219214928133	0	0	8.41184387617766e-05	0	0	0.00151425927483806	0.000168293503870751	0.000252228014124769	0.000420698359276399	0	0	0	0.000168152009416513	0.00963488843813387	0	0	0	0.000168166148154377	0	0	0	0	0	0	0	0	0	0	0.000588087036881458	0	0	0.000336077970089061	0	0.000588235294117647	0	0	0	0	0	0	0	0	0	0	0	0.00109381573411864	0	0	0	0	0	0	0	0.00184951660361496	0	0	0.00109262060850563	0	0	0	0	0	0	0	0	0	0
"ASV2351"	0	0	0	0	0	0.0316562552760425	0.00476109505186193	0.00888550393500889	0.0220238095238095	0.00170140365801786	0.00395556303652584	8.41184387617766e-05	0	0	0	0	0	0.000168137873055906	0	0	0	0	0	8.4005376344086e-05	0	0.00134646133131364	0	0	0.000168109607464067	0.00084005376344086	0.000336473755047106	0.0129542395693136	0.00067232540549626	0.000503947589450697	0.00429040127870783	0.000589027263547627	0.00613754834370271	0.0368531762726125	0.00571380556255777	0.000840265523905554	0.00327841291190316	0.00109298806120733	0.0165652467883705	0.00235234814752583	0.00117627289531171	0.00125965737319449	0.00269065837047002	0.00352763312615488	0.000335767648787039	0.00142857142857143	0.000840124338402084	0	0.00092429207629611	0	0	0.00126092804303968	0.00151235086540077	0	0.00159583403326054	0	0.00100823391026718	0.000336360578540195	0	0.000336106209562222	0.000420309347679892	0	0.000839560070523046	0	0.00100823391026718	0.000671817265703729	0.000335767648787039	0.000671591672263264	0	0	0.0016827934371056	0.000503693754197448	0.00277590847913863	0.00739247311827957	0.00513165643139564	0.000923748740342627	0.00361739715655758	0.00554249244205576	0.00344682639764607	0	0.00126071608673727	0.00226928895612708	0.00277031564808596	0.00781053162005543	0.000251931474638898	0.00016788382439352	0	0.00176337223948274	0.00201511335012594	0.0214909335124244	0.00134408602150538	0
"ASV2406"	0.0338037691202569	0.0278269668606122	0.0235729920862098	0.0229284329427632	0.028735632183908	0.000422083403680567	0.00178541064444822	0.000676990776000677	0.000680272108843537	0.000935772011909826	8.41609156707625e-05	0.00689771197846568	0	0	0	0	0.000673343994613248	0.00269020596889449	0	0	0	0	0.000672947510094213	0.000336021505376344	0	0	0	0	0	0	0	0.00378532974427995	0	0.000167982529816899	0.000504753091612686	0	0.000756684042374306	0.00420698359276399	0.000168053104781111	0	0.000588433086751849	0	0.000676132521974307	0.00109216163992271	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000672551492223623	0	0	0.00126071608673727	0	0.00117577895355673	0.00260329190460195	0.00436497943423151	0.000840336134453782	0	0	0.00117528542646071	0	0.00195544975344329
"ASV2413"	0	0	0	0	0	0	0	0	0	0.000935772011909826	0.000841609156707625	0	0	0	0	0.000336870473303015	0	0	0	0	0	0	0	0	0	0	0	8.40336134453782e-05	0	0	0.00100942126514132	0	0	0	0	0.00908784920902053	0.00100891205649908	0	0	0.000168053104781111	0	0.00983689255086598	0.000845165652467884	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ASV2466"	0.0081974140116623	0.00640863479214099	0.00690351911096144	0.00691224816656832	0.00786004056795132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00195544975344329
"ASV2477"	0	0	0	0	0	0	0.00238054752593096	0.00253871541000254	0	0	0.000757448241036862	0	0.000756048387096774	0	0	8.42176183257538e-05	0.000336671997306624	0	0.000168152009416513	0	0	0.00143544709955248	8.41184387617766e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ASV2493"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00789650537634409	0	0	0.000757511993939904	0	0	0.007147061296561	0	0	0.000757065948855989	0	0	0.000252461499621308	8.40760047082563e-05	0	0	8.4005376344086e-05	0	0	0	8.39912649084495e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00226890756302521	0	0	0	0	0	0	0	0	0	0	0	0
"ASV2494"	0.00845094228006423	0.00598701408213171	0.00277824549587473	0.00345612408328416	0.00591615956727519	0.0112274185379031	0.0380037408603979	0.013032072438013	0.020578231292517	0.00859208847299022	0.0143073556640296	0.00504710632570659	0	0.00126008064516129	0.0244025580612588	0.00244231093144686	0.00294587997643296	0.00361496427070198	0	0.00201799377785252	0.0348660939868621	0.00329308452250274	0.00243943472409152	0.0207493279569892	0.00369592608147837	0.0162416898089708	0.00395157222128804	0.00411764705882353	0.0068084391022947	0.0138608870967742	0.00672947510094213	0.00496298788694482	0.0064711320279015	0.0469511170838233	0.00521578194666442	0.121844496802423	0.0189171010593577	0.0053849389987379	0.0077304428199311	0.0452062851861188	0.00495965030262273	0.119387926685724	0.0137762001352265	0.0070570444425775	0.011090573012939	0.00822976150487068	0.00260657529639284	0.0306568116915841	0.0106606228489885	0.00361344537815126	0.0175585986726035	0.0175645012185898	0.0233593815645744	0.0335406859448554	0.0318728450088302	0.0284129119031607	0.0442782725592337	0.0761152650592288	0.0301528641021334	0.0364491475602587	0.0446983700218451	0.0436427850655903	0.0487394957983193	0.0446180993193849	0.00806993947545393	0.00461874370171313	0.00503736042313828	0.00428319475938524	0.00655352041673668	0.0041988579106483	0.0113321581465626	0.0125083948959033	0.0209155816883662	0.0162007890539746	0.0157341186369373	0.0130960376091336	0.0199360699865411	0.0182291666666667	0.0158997223857996	0.00923748740342627	0.0246487759737528	0.0135203224722875	0.0153005464480874	0.00739495798319328	0.0267271810388301	0.0200033619095646	0.00973807924781733	0.00671873687746704	0.0141921397379913	0.0101569713758079	0.0591596638655462	0.0167940213284071	0.0361041141897565	0.00327400940228341	0.0690524193548387	0.00076517599047781
